PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,rho1,id,one,r,s1,W1,Z_HAT,f_wt4
19,1.3517,6,1,2,1,2,0,2,1,0,0,4,0,01,30057,1605.8109568,0.6899744811,2214,1,0.5187542818,1,564.70001057,2.5412769917,2170.5109674
19,1.3517,3,4,3,1,2,0,3,0,1,0,4,0,01,30040,1357.9722029,0.6899744811,2215,1,0.5152938191,1,477.54495267,2.0985237858,1835.5171556
19,1.3315,6,1,4,1,2,0,3,1,0,0,3,0,02,30013,220.91740077,0.7502601056,2216,1,0.574688447,1,73.224919105,2.7224619973,294.14231987
19,0.0000,6,1,4,1,2,0,3,1,0,0,,0,01,30027,1221.120107,0.6899744811,2217,1,0.9132236279,0,-1221.120107,2.7224619973,0
19,0.0000,6,1,4,1,2,0,4,1,0,0,,0,01,30038,1933.0473372,0.6899744811,2218,1,0.7450978261,0,-1933.047337,2.903647003,0
19,0.0000,6,1,1,1,1,1,2,1,0,0,,0,02,30053,797.14921789,0.6224593312,2219,1,0.9638937828,0,-797.1492179,2.1499591112,0
19,0.0000,6,1,3,1,2,0,1,1,0,0,,0,01,30026,221.30795016,0.6899744811,2220,1,0.7078326553,0,-221.3079502,2.360091986,0
19,1.3517,5,4,4,1,2,0,1,0,1,0,4,0,01,30024,387.39084549,0.6899744811,2221,1,0.5392258859,1,136.22999246,1.7361537744,523.62083795
19,1.3315,3,4,4,1,2,0,2,0,1,0,3,0,02,30044,1190.0725492,0.7502601056,2224,1,0.4685297168,1,394.4594941,1.9173387801,1584.5320433
19,1.3517,5,3,4,1,2,0,2,0,0,0,4,0,02,30032,1609.2121202,0.6899744811,2225,1,0.6807340233,1,565.89606482,1.9173387801,2175.108185
19,0.0000,5,2,3,1,2,0,4,0,1,1,,0,02,30049,3229.2234127,0.880797078,2226,1,0.9810967478,0,-3229.223413,2.2797087914,0
19,1.2776,6,1,4,1,2,0,2,1,0,1,0,0,01,30023,358.09028923,0.880797078,2227,1,0.8315505464,1,99.388997444,2.5412769917,457.47928667
19,1.3517,5,4,1,1,2,0,4,0,1,0,4,0,02,30016,980.09420395,0.6899744811,2228,1,0.3891545317,1,344.66025094,2.2797087914,1324.7544549
19,1.2776,6,1,3,1,2,0,2,1,0,1,0,0,02,30006,3161.9656381,0.880797078,2229,1,0.1932788692,1,877.61272555,2.5412769917,4039.5783636
19,1.3517,3,1,3,2,2,0,4,1,0,0,4,0,01,30044,362.66727724,0.6899744811,2230,1,0.1451618076,1,127.5356943,2.903647003,490.20297154
19,1.3315,5,2,1,1,1,1,5,0,1,0,3,0,01,30057,532.61994771,0.7502601056,2231,1,0.2730172799,1,176.54133377,2.0695759167,709.16128148
19,1.3731,4,1,4,1,2,0,1,1,0,0,5,0,02,30059,780.75316892,0.6224593312,2232,1,0.3212921458,1,291.29399909,2.360091986,1072.047168
19,1.3315,2,1,2,1,2,0,5,1,0,0,3,1,01,30056,964.41895142,0.7502601056,2233,1,0.6790231176,1,319.6647229,2.7616421409,1284.0836743
19,1.2776,6,1,2,1,2,0,2,1,0,1,0,0,01,30014,1956.6841174,0.880797078,2234,1,0.2348855325,1,543.08334683,2.5412769917,2499.7674642
19,1.3517,6,1,3,1,2,0,4,1,0,0,4,0,02,30014,377.45711904,0.6899744811,2235,1,0.1376507315,1,132.73669495,2.903647003,510.19381399
19,1.3731,6,1,3,1,2,0,4,1,0,0,5,0,01,30027,1196.790253,0.6224593312,2236,1,0.1135307979,1,446.51476643,2.903647003,1643.3050194
19,1.2776,6,3,1,1,1,1,4,0,0,1,0,0,01,30039,5065.4600184,0.880797078,2239,1,0.7355579407,1,1405.9331067,1.888390911,6471.3931251
19,1.3124,4,1,3,1,2,0,2,1,0,0,2,0,02,30023,3343.5782107,0.8021838886,2240,1,0.4065165442,1,1044.5904687,2.5412769917,4388.1686794
19,1.2776,4,1,4,1,2,0,4,1,0,1,0,0,01,30007,2270.7330847,0.880797078,2241,1,0.6526446294,1,630.24854775,2.903647003,2900.9816324
19,0.0000,3,1,3,1,2,0,2,1,0,0,,0,02,30018,1404.2386162,0.6899744811,2242,1,0.7360985227,0,-1404.238616,2.5412769917,0
19,0.0000,6,4,1,1,2,0,1,0,1,0,,0,01,30006,332.5557146,0.7502601056,2243,1,0.7891598618,0,-332.5557146,1.7361537744,0
19,0.0000,6,1,4,1,2,0,1,1,0,0,,0,01,30030,1247.1839496,0.8455347349,2244,1,0.9118455667,0,-1247.18395,2.360091986,0
19,1.3517,5,3,1,1,1,1,3,0,0,0,4,0,01,30055,2395.4008926,0.6899744811,2245,1,0.1746188934,1,842.36746776,1.7072059053,3237.7683604
19,1.3315,5,4,2,1,2,0,3,0,1,0,3,0,01,30047,3271.6995933,0.7502601056,2246,1,0.3419896398,1,1084.4321779,2.0985237858,4356.1317712
19,1.2776,6,4,1,1,1,1,4,0,1,1,0,0,02,30023,427.18088904,0.880797078,2248,1,0.0500668544,1,118.56529363,1.888390911,545.74618267
19,1.3731,5,1,2,1,2,0,3,1,0,0,5,0,02,30042,989.01732445,0.6224593312,2249,1,0.5264498859,1,368.99601959,2.7224619973,1358.013344
19,0.0000,6,1,4,1,2,0,1,1,0,0,,0,02,30039,620.63183436,0.6224593312,2250,1,0.9772862643,0,-620.6318344,2.360091986,0
19,1.3517,3,1,4,1,2,0,1,1,0,0,4,0,02,30059,872.29495214,0.6899744811,2251,1,0.1858624346,1,306.75153051,2.360091986,1179.0464826
19,0.0000,3,1,2,1,2,0,3,1,0,1,,0,01,30035,4910.0563689,0.880797078,2252,1,0.9633285338,0,-4910.056369,2.7224619973,0
19,1.3124,6,4,2,1,2,0,3,0,1,0,2,0,02,30060,2707.4436824,0.8021838886,2254,1,0.4879407228,1,845.85126682,2.0985237858,3553.2949492
19,1.2776,6,1,4,1,2,0,3,1,0,1,0,0,01,30046,2179.6181859,0.880797078,2255,1,0.7405794779,1,604.95934355,2.7224619973,2784.5775294
19,1.3517,6,1,3,1,2,0,2,1,0,0,4,0,02,30048,1272.853773,0.6899744811,2256,1,0.5368671811,1,447.61217751,2.5412769917,1720.4659505
19,1.3315,6,1,1,1,2,0,1,1,0,0,3,0,02,30024,415.45369835,0.7502601056,2257,1,0.2628613609,1,137.70560104,2.360091986,553.15929939
19,1.3315,6,1,2,1,2,0,3,1,0,0,3,0,01,30004,5821.8791605,0.7502601056,2258,1,0.7111207492,1,1929.7105121,2.7224619973,7751.5896726
19,0.0000,6,1,3,1,1,1,1,1,0,1,,0,02,30015,304.32341289,0.880797078,2259,1,0.9199484889,0,-304.3234129,1.9687741055,0
19,1.3517,6,1,1,1,1,1,3,1,0,0,4,0,02,30033,399.68207042,0.6899744811,2260,1,0.0610978352,1,140.55232868,2.3311441169,540.2343991
19,1.3517,6,1,2,1,2,0,4,1,0,0,4,0,01,30004,3103.0209312,0.6899744811,2261,1,0.2835420977,1,1091.2093639,2.903647003,4194.230295
19,1.3315,6,3,1,1,2,0,1,0,0,0,3,0,01,30014,483.62830768,0.7502601056,2262,1,0.0191268688,1,160.30264517,1.7361537744,643.93095285
19,1.3731,6,1,3,1,2,0,4,1,0,0,5,0,02,30014,241.35675452,0.6224593312,2263,1,0.5989914213,1,90.048656901,2.903647003,331.40541142
19,0.0000,3,3,1,1,2,0,4,0,0,0,,0,02,30016,1590.0085813,0.6899744811,2264,1,0.8232544366,0,-1590.008581,2.2797087914,0
19,1.3315,2,2,2,1,2,0,4,0,1,0,3,1,01,30037,4020.2437386,0.7502601056,2265,1,0.6362212154,1,1332.5433919,1.9565189236,5352.7871305
19,1.3315,5,1,2,2,2,0,3,1,0,0,3,0,01,30029,887.84688283,0.7502601056,2266,1,0.4565303807,1,294.28427071,2.7224619973,1182.1311535
19,1.3517,4,4,1,1,2,0,5,0,1,0,4,0,01,30048,2381.5814368,0.6899744811,2267,1,0.2657074231,1,837.50771339,2.4608937971,3219.0891502
19,1.3517,2,1,1,1,2,0,2,1,0,0,4,1,02,30034,286.41381787,0.6899744811,2268,1,0.2626643294,1,100.72037763,2.2180871239,387.1341955
19,0.0000,4,4,2,1,2,0,2,0,1,0,,0,01,30005,255.80869289,0.7502601056,2269,1,0.9786524936,0,-255.8086929,1.9173387801,0
19,1.2776,5,1,3,1,2,0,3,1,0,1,0,0,02,30040,902.50286279,0.880797078,2270,1,0.0424047583,1,250.49228483,2.7224619973,1152.9951476
19,1.3315,3,2,2,1,1,1,4,0,1,0,3,0,02,30043,1367.5421606,0.7502601056,2272,1,0.6010566976,1,453.28328024,1.888390911,1820.8254408
19,1.3731,3,1,4,1,2,0,4,1,0,0,5,0,01,30002,1379.7269617,0.6224593312,2273,1,0.0099130995,1,514.767279,2.903647003,1894.4942407
19,1.2945,4,1,2,1,2,0,3,1,0,0,1,0,02,30055,365.02768882,0.8455347349,2274,1,0.6931751062,1,107.48948395,2.7224619973,472.51717277
19,1.3731,4,1,2,1,2,0,5,1,0,0,5,0,01,30005,217.77226413,0.6224593312,2275,1,0.0282096397,1,81.249434823,3.0848320087,299.02169896
19,1.2776,4,1,2,1,2,0,3,1,0,1,0,0,01,30006,251.10781539,0.880797078,2276,1,0.3895531001,1,69.695701818,2.7224619973,320.80351721
19,1.3731,6,1,3,1,2,0,5,1,0,0,5,0,02,30040,664.07247491,0.6224593312,2277,1,0.1710784091,1,247.76118062,3.0848320087,911.83365553
19,1.3517,5,1,2,1,1,1,4,1,0,0,4,0,02,30047,853.86960182,0.6899744811,2279,1,0.5085731933,1,300.27206574,2.5123291226,1154.1416676
19,1.2776,6,1,4,1,2,0,2,1,0,1,0,0,02,30038,1214.414731,0.880797078,2280,1,0.4932609696,1,337.0643277,2.5412769917,1551.4790587
19,1.3731,5,3,1,1,2,0,4,0,0,0,5,0,01,30048,34.065235492,0.6224593312,2281,1,0.5504441599,1,12.709520847,2.2797087914,46.774756339
19,1.2945,6,1,4,1,2,0,1,1,0,0,1,0,02,30013,579.56773339,0.8455347349,2282,1,0.8358674952,1,170.66496183,2.360091986,750.23269523
19,1.3517,4,4,2,1,2,0,2,0,1,0,4,0,01,30053,379.68672849,0.6899744811,2283,1,0.1348079467,1,133.52076014,1.9173387801,513.20748864
19,1.3517,4,1,3,1,1,1,3,1,0,0,4,0,01,30059,1781.8840365,0.6899744811,2284,1,0.3285536255,1,626.61792784,2.3311441169,2408.5019643
19,1.3731,4,1,3,1,1,1,4,1,0,0,5,0,02,30002,548.32495977,0.6224593312,2285,1,0.1612346886,1,204.5765252,2.5123291226,752.90148496
19,1.2776,5,1,4,1,1,1,4,1,0,1,0,0,02,30055,1024.6830058,0.880797078,2286,1,0.388675878,1,284.40373756,2.5123291226,1309.0867433
19,0.0000,1,1,4,1,2,0,1,1,0,0,,1,02,30028,1011.7849783,0.6899744811,2287,1,0.9827961894,0,-1011.784978,2.0369021182,0
19,0.0000,5,1,4,1,2,0,2,1,0,0,,0,01,30017,2202.6272464,0.7502601056,2289,1,0.984255312,0,-2202.627246,2.5412769917,0
19,1.3731,5,1,4,1,2,0,2,1,0,0,5,0,01,30057,1673.1191247,0.6224593312,2290,1,0.4689637318,1,624.23001302,2.5412769917,2297.3491377
19,1.3124,6,1,4,1,1,1,1,1,0,0,2,0,02,30049,1317.3891143,0.8021838886,2291,1,0.1943109893,1,411.5746741,1.9687741055,1728.9637884
19,1.3315,2,4,4,1,2,0,4,0,1,0,3,1,01,30002,642.41310419,0.7502601056,2292,1,0.467632212,1,212.93319323,1.9565189236,855.34629742
19,1.3124,2,1,2,1,2,0,4,1,0,0,2,1,01,30001,322.7193775,0.8021838886,2293,1,0.0777980634,1,100.82299996,2.5804571352,423.54237746
19,1.2776,3,2,2,1,2,0,2,0,1,1,0,0,02,30039,1443.2210201,0.880797078,2294,1,0.3025912509,1,400.57017627,1.9173387801,1843.7911964
19,1.2776,6,1,2,1,2,0,5,1,0,1,0,0,01,30038,2948.2646872,0.880797078,2295,1,0.6599529747,1,818.29940738,3.0848320087,3766.5640946
19,1.2776,3,2,2,1,1,1,3,0,1,1,0,0,02,30040,784.15688229,0.880797078,2296,1,0.4062246966,1,217.645015,1.7072059053,1001.8018973
19,1.2776,5,3,2,1,2,0,3,0,0,1,0,0,01,30032,2494.5040304,0.880797078,2297,1,0.5815594823,1,692.35682218,2.0985237858,3186.8608526
19,1.3517,5,1,3,1,2,0,1,1,0,0,4,0,01,30036,717.73254403,0.6899744811,2298,1,0.2746287749,1,252.3980631,2.360091986,970.13060713
19,0.0000,3,1,4,1,2,0,4,1,0,0,,0,02,30037,2714.2977568,0.6224593312,2299,1,0.7032100352,0,-2714.297757,2.903647003,0
19,0.0000,4,1,2,2,1,1,2,1,0,0,,0,01,30018,2495.8596116,0.6899744811,2300,1,0.9236395857,0,-2495.859612,2.1499591112,0
19,0.0000,2,1,4,1,1,1,4,1,0,0,,1,01,30043,323.88806391,0.6899744811,2301,1,0.8181723937,0,-323.8880639,2.1891392548,0
19,1.3517,5,1,3,1,2,0,2,1,0,0,4,0,02,30031,1036.4729274,0.6899744811,2302,1,0.3943607474,1,364.48641142,2.5412769917,1400.9593388
19,1.3731,3,1,4,1,2,0,3,1,0,0,5,0,01,30032,1967.0144912,0.6224593312,2303,1,0.3690455218,1,733.88048904,2.7224619973,2700.8949803
19,1.2776,6,4,3,1,1,1,4,0,1,1,0,0,01,30051,3944.096342,0.880797078,2304,1,0.1194734769,1,1094.6953689,1.888390911,5038.7917109
19,1.2945,4,3,4,1,1,1,1,0,0,0,1,0,01,30017,44.356903849,0.8455347349,2305,1,0.1688887059,1,13.061750795,1.344835894,57.418654644
19,1.3731,4,1,2,1,2,0,1,1,0,0,5,0,01,30034,2348.3492109,0.6224593312,2306,1,0.3984452232,1,876.15402681,2.360091986,3224.5032377
19,0.0000,4,1,3,1,2,0,5,1,0,0,,0,02,30029,380.01297556,0.6899744811,2307,1,0.881041523,0,-380.0129756,3.0848320087,0
19,0.0000,6,1,3,1,2,0,3,1,0,0,,0,02,30056,1385.5539145,0.7502601056,2308,1,0.9250562964,0,-1385.553914,2.7224619973,0
19,1.2776,6,4,4,1,2,0,1,0,1,1,0,0,02,30015,1291.2197635,0.880797078,2309,1,0.0969839888,1,358.38178705,1.7361537744,1649.6015506
19,1.3315,4,1,4,1,2,0,2,1,0,0,3,0,01,30007,1128.4277483,0.7502601056,2310,1,0.4095752171,1,374.02680956,2.5412769917,1502.4545579
19,1.2776,2,4,2,1,2,0,4,0,1,1,0,1,02,30050,1740.266119,0.880797078,2311,1,0.0443924326,1,483.01590426,1.9565189236,2223.2820233
19,0.0000,5,1,4,1,2,0,5,1,0,0,,0,01,30005,209.30903458,0.6899744811,2312,1,0.9604170816,0,-209.3090346,3.0848320087,0
19,0.0000,4,1,4,1,2,0,4,1,0,0,,0,01,30006,1724.8239077,0.6899744811,2313,1,0.7524924477,0,-1724.823908,2.903647003,0
19,0.0000,5,3,4,1,2,0,3,0,0,1,,0,02,30014,272.70658535,0.880797078,2314,1,0.9440688812,0,-272.7065853,2.0985237858,0
19,1.3315,6,1,4,1,2,0,4,1,0,0,3,0,01,30040,1330.2814161,0.7502601056,2315,1,0.6272019672,1,440.93289503,2.903647003,1771.2143112
19,1.3731,4,1,1,1,2,0,3,1,0,0,5,0,01,30037,4022.8679431,0.6224593312,2316,1,0.1499684104,1,1500.9062244,2.7224619973,5523.7741675
19,1.2945,3,1,1,1,1,1,3,1,0,0,1,0,01,30038,1983.5834391,0.8455347349,2317,1,0.5999402816,1,584.10462216,2.3311441169,2567.6880613
19,1.3315,4,1,2,1,2,0,1,1,0,0,3,0,01,30024,2288.2451822,0.7502601056,2318,1,0.023203224,1,758.45799277,2.360091986,3046.7031749
19,1.3731,6,1,3,1,2,0,3,1,0,0,5,0,01,30019,1177.9111583,0.6224593312,2320,1,0.5487322954,1,439.47109733,2.7224619973,1617.3822557
19,1.3517,3,1,4,1,2,0,2,1,0,0,4,0,01,30032,1602.0557604,0.6899744811,2321,1,0.2517250163,1,563.37945696,2.5412769917,2165.4352173
19,1.3731,6,1,4,1,2,0,3,1,0,0,5,0,02,30051,1528.8682076,0.6224593312,2322,1,0.0282426062,1,570.41092116,2.7224619973,2099.2791288
19,0.0000,6,3,1,1,1,1,3,0,0,0,,0,02,30013,304.78297352,0.6224593312,2323,1,0.8146836538,0,-304.7829735,1.7072059053,0
19,1.2776,6,1,4,1,2,0,4,1,0,1,0,0,02,30031,1288.3614195,0.880797078,2324,1,0.6017029298,1,357.58844537,2.903647003,1645.9498648
19,1.2776,6,1,1,1,2,0,2,1,0,1,0,0,01,30031,666.10343087,0.880797078,2325,1,0.0703227888,1,184.87893746,2.5412769917,850.98236833
19,1.2776,5,4,2,1,2,0,4,0,1,1,0,0,02,30018,1634.0089421,0.880797078,2326,1,0.6203603994,1,453.5239169,2.2797087914,2087.532859
19,1.3731,5,3,2,1,2,0,2,0,0,0,5,0,02,30033,19.993741008,0.6224593312,2327,1,0.4049441742,1,7.459536518,1.9173387801,27.453277526
19,0.0000,5,1,3,1,2,0,2,1,0,0,,0,01,30044,589.42692332,0.7502601056,2328,1,0.8258431907,0,-589.4269233,2.5412769917,0
19,1.3517,4,1,4,1,1,1,2,1,0,0,4,0,01,30016,401.63148148,0.6899744811,2329,1,0.3453710612,1,141.23785921,2.1499591112,542.86934069
19,1.2776,4,1,1,1,2,0,3,1,0,1,0,0,01,30013,967.02886553,0.880797078,2330,1,0.4440706277,1,268.40166387,2.7224619973,1235.4305294
19,1.3731,3,1,2,1,2,0,3,1,0,0,5,0,02,30006,736.80647573,0.6224593312,2331,1,0.3293200849,1,274.89776976,2.7224619973,1011.7042455
19,0.0000,4,4,2,1,2,0,2,0,1,1,,0,02,30024,2343.5380415,0.880797078,2332,1,0.9676964599,0,-2343.538042,1.9173387801,0
19,1.2776,4,2,1,1,2,0,2,0,1,1,0,0,01,30006,477.09338877,0.880797078,2333,1,0.6410002697,1,132.41865257,1.9173387801,609.51204133
19,1.3731,6,1,4,1,2,0,4,1,0,0,5,0,02,30043,1263.8798371,0.6224593312,2334,1,0.3978227085,1,471.54545991,2.903647003,1735.425297
19,1.3315,2,1,3,1,1,1,1,1,0,0,3,1,02,30004,927.42699428,0.7502601056,2335,1,0.5192005814,1,307.40342949,1.6455842377,1234.8304238
19,1.3731,3,4,2,1,2,0,4,0,1,0,5,0,01,30023,60.602123432,0.6224593312,2336,1,0.5264252613,1,22.610263513,2.2797087914,83.212386945
19,0.0000,5,1,2,1,2,0,2,1,0,0,,0,02,30032,677.92098874,0.6899744811,2337,1,0.9716315032,0,-677.9209887,2.5412769917,0
19,0.0000,6,3,3,1,1,1,1,0,0,1,,0,02,30015,606.15784769,0.880797078,2338,1,0.9244900881,0,-606.1578477,1.344835894,0
19,0.0000,4,1,2,1,1,1,4,1,0,0,,0,02,30054,910.93260686,0.8021838886,2340,1,0.8541982229,0,-910.9326069,2.5123291226,0
19,1.3731,4,1,2,1,2,0,4,1,0,0,5,0,01,30016,1635.8361322,0.6224593312,2341,1,0.2281745678,1,610.31996766,2.903647003,2246.1560999
19,1.3731,6,4,2,1,2,0,2,0,1,0,5,0,01,30009,1400.872226,0.6224593312,2342,1,0.4746593528,1,522.65644145,1.9173387801,1923.5286674
19,1.2776,5,3,4,1,2,0,1,0,0,1,0,0,01,30025,170.96341656,0.880797078,2343,1,0.1813349436,1,47.451391682,1.7361537744,218.41480824
19,0.0000,4,1,2,2,1,1,5,1,0,0,,0,02,30039,762.6074186,0.6224593312,2344,1,0.9812060455,0,-762.6074186,2.6935141283,0
19,1.3517,4,4,4,1,2,0,2,0,1,0,4,0,01,30047,966.25072473,0.6899744811,2345,1,0.3211263345,1,339.79204848,1.9173387801,1306.0427732
19,0.0000,6,1,2,1,1,1,2,1,0,0,,0,02,30057,1204.7968764,0.6899744811,2346,1,0.7620485829,0,-1204.796876,2.1499591112,0
19,0.0000,5,1,2,1,2,0,3,1,0,1,,0,02,30023,295.1386803,0.880797078,2347,1,0.9552826308,0,-295.1386803,2.7224619973,0
19,0.0000,1,2,1,1,2,0,4,0,1,0,,1,02,30014,1023.1121961,0.8021838886,2348,1,0.8982113543,0,-1023.112196,1.9565189236,0
19,1.3731,4,3,2,1,2,0,3,0,0,0,5,0,02,30004,229.77763701,0.6224593312,2349,1,0.2220810676,1,85.728562434,2.0985237858,315.50619944
19,1.3731,6,1,4,1,2,0,1,1,0,0,5,0,01,30044,806.13629906,0.6224593312,2350,1,0.2544391953,1,300.76428213,2.360091986,1106.9005812
19,1.3517,5,1,2,1,2,0,1,1,0,0,4,0,01,30016,173.01894035,0.6899744811,2351,1,0.035648888,1,60.843897615,2.360091986,233.86283796
19,1.3517,5,1,4,1,1,1,4,1,0,0,4,0,02,30008,3723.2820006,0.6899744811,2352,1,0.2576070969,1,1309.3305761,2.5123291226,5032.6125767
19,1.3315,3,1,2,1,2,0,2,1,0,0,3,0,02,30006,1604.7961698,0.7502601056,2353,1,0.5425121456,1,531.92310476,2.5412769917,2136.7192745
19,1.3315,6,1,2,1,2,0,4,1,0,0,3,0,02,30050,892.00303498,0.7502601056,2354,1,0.2816897907,1,295.66186208,2.903647003,1187.6648971
19,1.3517,6,1,2,1,2,0,1,1,0,0,4,0,02,30009,634.46785539,0.6899744811,2355,1,0.093851192,1,223.11717524,2.360091986,857.58503063
19,1.3315,5,1,2,1,2,0,4,1,0,0,3,0,01,30036,1687.4206167,0.7502601056,2356,1,0.6759631362,1,559.30966833,2.903647003,2246.730285
19,1.3731,6,1,3,1,2,0,5,1,0,0,5,0,01,30049,647.3057344,0.6224593312,2357,1,0.0983165293,1,241.50561729,3.0848320087,888.81135169
19,0.0000,2,1,4,1,2,0,3,1,0,1,,1,01,30049,413.91910162,0.880797078,2358,1,0.964041193,0,-413.9191016,2.3992721295,0
19,1.2776,5,1,3,1,2,0,5,1,0,1,0,0,01,30020,501.25784255,0.880797078,2359,1,0.6438981009,1,139.12556674,3.0848320087,640.38340929
19,0.0000,4,4,1,1,2,0,4,0,1,0,,0,01,30032,636.78561178,0.6899744811,2360,1,0.7931411182,0,-636.7856118,2.2797087914,0
19,1.3517,6,1,2,1,2,0,3,1,0,0,4,0,02,30050,1943.7229476,0.6899744811,2361,1,0.2506896673,1,683.53025269,2.7224619973,2627.2532003
19,1.3517,6,1,3,1,2,0,4,1,0,0,4,0,02,30038,1452.4216074,0.6899744811,2362,1,0.1753130556,1,510.75906138,2.903647003,1963.1806688
19,1.3731,5,1,2,1,2,0,3,1,0,0,5,0,02,30036,2466.5023338,0.6224593312,2363,1,0.4147485455,1,920.23619907,2.7224619973,3386.7385329
19,1.3517,5,1,4,1,2,0,3,1,0,0,4,0,02,30001,418.39001948,0.6899744811,2364,1,0.2386654011,1,147.13117221,2.7224619973,565.5211917
19,1.3315,5,4,3,1,2,0,4,0,1,0,3,0,02,30019,2401.0883654,0.7502601056,2365,1,0.419185891,1,795.86080911,2.2797087914,3196.9491745
19,1.3517,5,4,2,1,2,0,1,0,1,0,4,0,01,30029,323.8449098,0.6899744811,2366,1,0.0567463134,1,113.88340777,1.7361537744,437.72831757
19,0.0000,5,2,1,1,2,0,2,0,1,0,,0,01,30008,668.67848234,0.6899744811,2367,1,0.9918922428,0,-668.6784823,1.9173387801,0
19,0.0000,2,2,1,1,2,0,4,0,1,0,,1,02,30022,2487.1933972,0.6224593312,2369,1,0.6471585956,0,-2487.193397,1.9565189236,0
19,1.2776,4,4,3,1,2,0,5,0,1,1,0,0,01,30058,1613.1643001,0.880797078,2370,1,0.6273129366,1,447.73842609,2.4608937971,2060.9027262
19,1.2776,2,1,4,1,2,0,3,1,0,1,0,1,01,30035,4457.8164241,0.880797078,2371,1,0.6551698598,1,1237.2798663,2.3992721295,5695.0962904
19,1.3315,4,3,2,1,2,0,2,0,0,0,3,0,02,30056,168.53472428,0.7502601056,2372,1,0.5913235203,1,55.862243121,1.9173387801,224.3969674
19,1.2776,6,1,4,1,2,0,4,1,0,1,0,0,02,30046,3002.6348538,0.880797078,2373,1,0.1544658463,1,833.39000466,2.903647003,3836.0248585
19,1.3315,5,4,4,1,2,0,4,0,1,0,3,0,02,30055,151.2776741,0.7502601056,2374,1,0.5429187438,1,50.142249591,2.2797087914,201.41992369
19,1.2776,6,4,1,1,2,0,2,0,1,1,0,0,01,30036,1803.1121261,0.880797078,2375,1,0.7540433424,1,500.45899563,1.9173387801,2303.5711217
19,1.2945,2,1,2,1,2,0,1,1,0,0,1,1,01,30038,1207.0439656,0.8455347349,2376,1,0.6670752655,1,355.43751049,2.0369021182,1562.4814761
19,1.3517,4,1,4,1,2,0,3,1,0,0,4,0,01,30028,4340.2934097,0.6899744811,2377,1,0.4665410307,1,1526.3090117,2.7224619973,5866.6024214
19,1.3517,6,4,1,1,1,1,4,0,1,0,4,0,01,30013,465.09626897,0.6899744811,2378,1,0.3977094159,1,163.55590731,1.888390911,628.65217627
19,1.3731,6,1,4,1,1,1,3,1,0,0,5,0,01,30015,121.76836372,0.6224593312,2379,1,0.2357382897,1,45.430995405,2.3311441169,167.19935912
19,0.0000,5,4,2,1,2,0,3,0,1,0,,0,01,30020,1041.5132134,0.6224593312,2380,1,0.7624396392,0,-1041.513213,2.0985237858,0
19,1.3731,2,4,1,1,2,0,5,0,1,0,5,1,02,30013,226.92002527,0.6224593312,2382,1,0.1169058011,1,84.662405825,2.1377039293,311.5824311
19,1.2776,3,1,1,1,1,1,2,1,0,1,0,0,02,30005,152.92506515,0.880797078,2383,1,0.7904618563,1,42.444794977,2.1499591112,195.36986013
19,1.2945,2,1,2,1,2,0,3,1,0,0,1,1,01,30047,2080.5368768,0.8455347349,2384,1,0.4766189239,1,612.65444262,2.3992721295,2693.1913194
19,1.2776,1,3,2,1,1,1,5,0,0,1,0,1,02,30003,481.6685858,0.880797078,2385,1,0.8646439956,1,133.68851176,1.7463860489,615.35709756
19,0.0000,5,1,4,1,2,0,1,1,0,1,,0,01,30032,1582.2373547,0.880797078,2386,1,0.8997071334,0,-1582.237355,2.360091986,0
19,1.2776,5,1,4,1,1,1,1,1,0,1,0,0,01,30001,896.08483561,0.880797078,2387,1,0.7753233112,1,248.71094278,1.9687741055,1144.7957784
19,1.3731,3,3,1,1,2,0,5,0,0,0,5,0,01,30046,374.0116961,0.6224593312,2388,1,0.3933937929,1,139.54136467,2.4608937971,513.55306077
19,1.3124,3,1,1,1,2,0,1,1,0,0,2,0,02,30016,1933.1436075,0.8021838886,2389,1,0.0785211581,1,603.94680782,2.360091986,2537.0904153
19,1.2776,4,4,2,1,2,0,3,0,1,1,0,0,01,30027,4019.1666757,0.880797078,2390,1,0.4697383416,1,1115.5313575,2.0985237858,5134.6980333
19,1.3731,3,1,1,1,2,0,2,1,0,0,5,0,01,30058,2419.1106293,0.6224593312,2391,1,0.4006323565,1,902.55465811,2.5412769917,3321.6652874
19,1.2776,5,1,2,2,1,1,3,1,0,1,0,0,02,30034,679.59252321,0.880797078,2392,1,0.1827466451,1,188.62287413,2.3311441169,868.21539734
19,1.2776,4,3,3,1,2,0,2,0,0,1,0,0,02,30017,1578.8835342,0.880797078,2393,1,0.6176540645,1,438.22370019,1.9173387801,2017.1072344
19,1.2776,6,4,2,1,2,0,1,0,1,1,0,0,02,30052,2335.88141,0.880797078,2394,1,0.0920265452,1,648.33065422,1.7361537744,2984.2120642
19,1.2776,1,4,2,1,2,0,4,0,1,1,0,1,01,30012,9951.5811863,0.880797078,2395,1,0.5273348906,1,2762.0901958,1.9565189236,12713.671382
19,1.2776,5,1,1,1,2,0,4,1,0,1,0,0,01,30013,632.16702439,0.880797078,2396,1,0.4449979204,1,175.4597895,2.903647003,807.62681389
