PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,p,r
17,1.0415,6,4,2,1,2,0,4,0,1,0,2,0,01,30054,1009.888251,0.8021838886,0
17,1.1034,5,1,4,1,2,0,2,1,0,0,4,0,02,30047,1914.1191607,0.6899744811,0
17,1.0198,5,2,1,1,2,0,5,0,1,1,0,0,02,30034,1101.3124511,0.880797078,1
17,1.0447,6,1,3,1,2,0,4,1,0,0,3,0,02,30014,891.4688868,0.7502601056,0
17,1.0955,4,1,4,1,2,0,2,1,0,0,4,0,02,30027,156.90260931,0.6899744811,0
17,1.0101,5,1,1,2,2,0,5,1,0,0,4,0,02,30006,3656.6800343,0.6899744811,1
17,1.0422,4,1,4,1,1,1,1,1,0,0,4,0,01,30013,482.72357722,0.6899744811,0
17,1.0145,3,4,1,2,1,1,3,0,1,1,0,0,01,30027,405.84692626,0.880797078,1
17,1.0596,5,1,2,1,2,0,1,1,0,0,4,0,02,30044,1053.8504233,0.6899744811,0
17,1.0264,3,4,2,1,2,0,5,0,1,1,0,0,02,30005,154.2340854,0.880797078,1
17,1.0447,5,1,1,1,2,0,4,1,0,1,0,0,01,30005,2741.6668623,0.880797078,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,4,0,02,30014,760.33920322,0.6899744811,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,2,0,01,30014,746.81643608,0.8021838886,1
17,1.0087,3,2,1,1,1,1,5,0,1,1,0,0,01,30017,1703.9914692,0.880797078,1
17,1.0917,4,1,3,1,2,0,2,1,0,0,1,0,01,30044,315.43195207,0.8455347349,1
17,1.0384,3,1,2,1,2,0,1,1,0,1,0,0,02,30032,1960.1949124,0.880797078,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,4,0,02,30001,1914.9421829,0.6899744811,1
17,1.0437,3,1,3,1,1,1,2,1,0,0,4,0,01,30057,3386.088801,0.6899744811,0
17,1.1034,5,1,4,1,2,0,2,1,0,0,3,0,01,30032,2004.7218093,0.7502601056,1
17,1.2419,2,1,4,1,2,0,4,1,0,0,4,1,02,30044,2454.4027658,0.6899744811,0
17,1.1014,1,4,2,1,2,0,1,0,1,1,0,1,02,30031,297.50429723,0.880797078,1
17,1.0305,6,4,3,1,1,1,2,0,1,0,3,0,02,30058,539.07103874,0.7502601056,1
17,1.1569,1,1,2,1,2,0,2,1,0,0,3,1,01,30006,307.70143181,0.7502601056,1
17,1.3479,2,1,4,1,2,0,3,1,0,0,4,1,01,30027,2488.3454489,0.6899744811,1
17,1.0384,3,1,2,1,2,0,1,1,0,0,3,0,01,30050,2168.478728,0.7502601056,1
17,1.1332,5,1,2,1,2,0,3,1,0,0,1,0,02,30036,693.15711811,0.8455347349,1
17,1.0206,6,1,4,1,2,0,5,1,0,0,4,0,02,30055,3070.8031059,0.6899744811,0
17,1.0921,4,1,3,1,2,0,4,1,0,1,0,0,01,30003,1481.7305824,0.880797078,1
17,1.0300,6,1,4,1,2,0,1,1,0,0,4,0,02,30055,187.65814782,0.6899744811,0
17,1.0955,4,1,4,1,2,0,2,1,0,1,0,0,02,30027,3325.5841623,0.880797078,1
17,1.1230,4,1,2,1,2,0,3,1,0,0,3,0,01,30053,444.06832064,0.7502601056,1
17,1.0466,6,1,4,1,2,0,4,1,0,1,0,0,02,30018,812.20524122,0.880797078,1
17,1.0852,4,2,2,1,2,0,2,0,1,0,4,0,02,30043,1223.0748291,0.6899744811,0
17,1.0617,4,1,4,1,2,0,1,1,0,0,4,0,02,30033,367.88753578,0.6899744811,0
17,1.1028,2,1,3,1,2,0,5,1,0,0,3,1,01,30059,1499.4697129,0.7502601056,1
17,1.1014,1,1,2,1,2,0,1,1,0,0,5,1,02,30023,904.19938379,0.6224593312,1
17,1.0550,4,1,2,1,2,0,1,1,0,0,3,0,01,30051,980.78381434,0.7502601056,1
17,1.0464,6,1,4,1,2,0,2,1,0,1,0,0,02,30018,3923.8335998,0.880797078,0
17,1.0670,2,1,1,1,2,0,1,1,0,0,2,1,01,30044,804.99585407,0.8021838886,1
17,1.1495,2,1,3,1,2,0,1,1,0,1,0,1,01,30021,1714.9241565,0.880797078,1
17,1.0596,5,4,2,1,2,0,1,0,1,1,0,0,02,30012,45.631750936,0.880797078,1
17,1.0430,3,1,4,1,2,0,1,1,0,0,1,0,02,30047,1501.2853423,0.8455347349,1
17,1.0596,5,1,2,1,2,0,1,1,0,1,0,0,02,30031,432.70365473,0.880797078,1
17,1.3341,2,1,3,1,2,0,3,1,0,0,2,1,02,30050,990.52554104,0.8021838886,1
17,1.0288,5,1,1,1,2,0,1,1,0,0,5,0,01,30019,412.5068204,0.6224593312,0
17,1.0127,3,4,1,1,2,0,5,0,1,1,0,0,02,30024,539.28046273,0.880797078,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,3,0,01,30047,2722.6087595,0.7502601056,0
17,1.0327,3,1,3,2,2,0,2,1,0,0,4,0,02,30060,1664.2988169,0.6899744811,1
17,1.0669,5,1,4,1,2,0,1,1,0,0,3,0,01,30039,1360.8098656,0.7502601056,0
17,1.0442,5,4,3,1,2,0,5,0,1,1,0,0,02,30016,31.090422757,0.880797078,1
17,1.0267,6,1,2,1,2,0,1,1,0,0,4,0,01,30024,6703.2348371,0.6899744811,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,02,30042,2131.6820976,0.6899744811,1
17,1.0200,6,1,1,1,2,0,2,1,0,0,4,0,01,30025,304.9026156,0.6899744811,1
17,1.0414,6,1,2,1,2,0,2,1,0,0,4,0,02,30025,1119.3294249,0.6899744811,1
17,1.3341,2,1,3,1,2,0,3,1,0,0,4,1,02,30015,874.29122031,0.6899744811,1
17,1.0288,5,1,1,1,2,0,1,1,0,1,0,0,02,30028,822.50155591,0.880797078,0
17,1.0206,6,1,4,1,2,0,5,1,0,0,4,0,01,30009,5335.8502265,0.6899744811,1
17,1.1037,2,2,1,1,2,0,2,0,1,1,0,1,02,30018,1715.9519289,0.880797078,0
17,1.0141,6,1,4,1,1,1,5,1,0,0,4,0,02,30037,1866.6494114,0.6899744811,1
17,1.0267,6,4,2,1,2,0,1,0,1,1,0,0,01,30058,821.32104477,0.880797078,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,5,0,01,30040,3755.9391125,0.6224593312,1
17,1.1584,2,1,2,2,2,0,3,1,0,1,0,1,02,30030,1727.1726232,0.880797078,1
17,1.0201,6,1,1,1,2,0,4,1,0,0,4,0,02,30034,1265.8989063,0.6899744811,1
17,1.0666,3,1,4,1,2,0,2,1,0,0,2,0,01,30020,1234.0794952,0.8021838886,1
17,1.0415,6,4,2,1,2,0,4,0,1,0,4,0,01,30003,455.18463178,0.6899744811,1
17,1.2322,2,3,3,1,2,0,4,0,0,1,0,1,02,30006,146.61775683,0.880797078,0
17,1.1332,5,1,2,1,2,0,3,1,0,1,0,0,01,30049,1579.9504877,0.880797078,0
17,1.0593,4,1,3,1,2,0,1,1,0,0,1,0,02,30044,330.17778088,0.8455347349,1
17,1.0303,3,3,2,2,2,0,2,0,0,0,5,0,01,30025,454.93621486,0.6224593312,1
17,1.0384,3,4,2,1,2,0,1,0,1,0,5,0,01,30046,827.93521974,0.6224593312,0
17,1.0633,5,2,2,1,1,1,4,0,1,0,3,0,01,30030,1552.1077475,0.7502601056,1
17,1.0473,5,2,2,2,2,0,4,0,1,1,0,0,02,30052,654.14046811,0.880797078,1
17,1.0777,1,1,4,1,1,1,1,1,0,0,2,1,01,30049,971.82584044,0.8021838886,1
17,1.0643,5,3,1,1,2,0,3,0,0,0,4,0,02,30044,72.299914615,0.6899744811,1
17,1.0205,6,1,4,1,1,1,1,1,0,0,4,0,02,30016,2129.7768834,0.6899744811,1
17,1.0300,6,1,4,1,2,0,1,1,0,0,1,0,01,30031,639.80155348,0.8455347349,0
17,1.0137,6,1,1,1,1,1,2,1,0,0,5,0,01,30006,1625.368549,0.6224593312,1
17,1.0855,4,3,2,1,2,0,4,0,0,0,3,0,01,30057,1378.186536,0.7502601056,0
17,1.0926,5,3,2,1,2,0,4,0,0,0,5,0,02,30056,1405.828244,0.6224593312,1
17,1.1388,2,1,2,1,2,0,1,1,0,1,0,1,02,30054,1338.0090109,0.880797078,1
17,1.0460,5,1,4,1,2,0,5,1,0,0,5,0,01,30030,6299.2590139,0.6224593312,1
17,1.0639,3,1,3,1,2,0,2,1,0,0,5,0,01,30038,4000.5553807,0.6224593312,0
17,1.0306,6,1,3,1,1,1,4,1,0,0,3,0,01,30022,2530.984645,0.7502601056,1
17,1.0841,4,2,2,1,1,1,3,0,1,1,0,0,02,30047,1709.5956745,0.880797078,0
17,1.0458,6,1,4,1,1,1,3,1,0,0,1,0,01,30053,1330.8502545,0.8455347349,1
17,1.1388,2,3,2,1,2,0,1,0,0,0,3,1,02,30022,342.42569935,0.7502601056,0
17,1.1569,1,4,2,1,2,0,2,0,1,1,0,1,01,30047,203.20950925,0.880797078,1
17,1.0993,5,1,3,1,2,0,2,1,0,0,3,0,01,30040,597.85986835,0.7502601056,1
17,1.0707,5,1,4,1,1,1,2,1,0,0,5,0,01,30048,1627.1577703,0.6224593312,0
17,1.0959,4,3,4,1,2,0,4,0,0,0,5,0,01,30012,25.609849615,0.6224593312,1
17,1.0438,3,4,2,2,2,0,3,0,1,0,5,0,02,30017,1837.2681679,0.6224593312,1
17,1.0184,6,1,2,1,2,0,5,1,0,0,4,0,01,30017,1072.6738144,0.6899744811,1
17,1.0550,4,1,2,1,2,0,1,1,0,0,3,0,01,30042,900.75399865,0.7502601056,1
17,1.0922,5,1,2,1,2,0,2,1,0,0,3,0,01,30028,801.32068451,0.7502601056,1
17,1.0550,4,1,2,1,2,0,1,1,0,0,5,0,01,30016,2223.0991216,0.6224593312,1
17,1.1039,5,1,4,1,2,0,4,1,0,1,0,0,02,30014,1113.6185853,0.880797078,0
17,1.0414,6,1,2,1,2,0,2,1,0,0,1,0,01,30029,2022.5187904,0.8455347349,1
17,1.0855,4,1,2,1,2,0,4,1,0,0,5,0,01,30054,285.34537076,0.6224593312,0
17,1.0643,5,3,1,1,2,0,3,0,0,0,4,0,01,30049,977.52498058,0.6899744811,1
17,1.2266,1,3,2,1,2,0,3,0,0,0,4,1,02,30012,1808.9498939,0.6899744811,0
17,1.0710,5,1,4,1,1,1,4,1,0,1,0,0,01,30038,5357.8967608,0.880797078,1
17,1.0642,3,3,3,1,2,0,4,0,0,0,4,0,02,30060,293.39499446,0.6899744811,1
17,1.0993,5,1,3,1,2,0,2,1,0,1,0,0,02,30031,393.67207185,0.880797078,1
17,1.0228,6,1,3,2,2,0,2,1,0,0,5,0,01,30025,179.41861667,0.6224593312,1
17,1.1230,4,1,2,1,2,0,3,1,0,0,3,0,02,30045,805.60900161,0.7502601056,0
17,1.1468,2,1,2,1,1,1,2,1,0,1,0,1,01,30019,789.59603809,0.880797078,1
17,1.1072,1,1,2,1,1,1,2,1,0,1,0,1,02,30046,1197.9272831,0.880797078,1
17,1.0642,5,4,3,1,2,0,1,0,1,1,0,0,02,30031,1545.2454807,0.880797078,1
17,1.0921,4,4,3,1,2,0,4,0,1,0,4,0,02,30037,433.2092437,0.6899744811,0
17,1.0288,6,1,3,1,2,0,1,1,0,1,0,0,01,30046,2305.015171,0.880797078,1
17,1.0857,3,1,2,1,2,0,3,1,0,0,4,0,02,30050,1468.2071315,0.6899744811,1
17,1.0596,5,2,2,1,2,0,1,0,1,1,0,0,02,30053,675.44662212,0.880797078,1
17,1.0129,6,1,1,1,2,0,1,1,0,0,4,0,01,30001,708.84040206,0.6899744811,1
17,1.0415,6,2,2,1,2,0,4,0,1,0,4,0,02,30018,282.33980472,0.6899744811,0
17,1.2156,2,1,2,1,2,0,4,1,0,0,2,1,02,30028,2390.5047828,0.8021838886,1
17,1.0669,5,1,4,1,2,0,1,1,0,1,0,0,01,30048,3869.028048,0.880797078,1
17,1.0917,4,1,3,1,2,0,2,1,0,0,1,0,01,30041,688.76187492,0.8455347349,0
17,1.0408,4,1,3,1,2,0,5,1,0,1,0,0,01,30053,763.50495218,0.880797078,1
17,1.0593,4,4,3,1,2,0,1,0,1,0,3,0,02,30054,44.754597094,0.7502601056,1
17,1.0284,6,3,2,1,1,1,4,0,0,0,5,0,02,30055,395.52790789,0.6224593312,1
17,1.0314,5,1,4,1,1,1,5,1,0,0,5,0,01,30014,503.03736023,0.6224593312,1
17,1.0669,5,2,4,1,2,0,1,0,1,0,2,0,02,30055,1695.8738594,0.8021838886,1
17,1.0596,5,1,2,1,2,0,1,1,0,1,0,0,02,30044,632.204464,0.880797078,1
17,1.1034,5,2,4,1,2,0,2,0,1,1,0,0,01,30011,933.68426556,0.880797078,1
17,1.0993,5,1,3,1,2,0,2,1,0,0,4,0,01,30027,158.87946848,0.6899744811,1
17,1.1494,5,1,4,1,2,0,3,1,0,1,0,0,01,30044,707.00767131,0.880797078,1
17,1.0093,4,4,1,2,2,0,5,0,1,1,0,0,02,30055,680.59357122,0.880797078,1
17,1.0100,3,4,1,2,1,1,4,0,1,1,0,0,01,30039,74.375589273,0.880797078,0
17,1.1021,5,4,4,1,1,1,3,0,1,0,4,0,01,30018,264.23021708,0.6899744811,1
17,1.0135,5,1,1,1,1,1,5,1,0,0,2,0,02,30039,568.2621783,0.8021838886,1
17,1.0288,5,1,1,1,2,0,1,1,0,0,3,0,02,30060,1921.2723249,0.7502601056,1
17,1.0182,4,1,1,1,1,1,1,1,0,1,0,0,02,30017,1064.1859628,0.880797078,1
17,1.0267,6,2,2,1,2,0,1,0,1,0,2,0,01,30046,3943.6643726,0.8021838886,0
17,1.0201,6,1,1,1,2,0,4,1,0,0,2,0,02,30005,315.28272121,0.8021838886,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,5,0,02,30019,1159.83713,0.6224593312,0
17,1.0855,4,3,2,1,2,0,4,0,0,0,4,0,01,30033,177.09759009,0.6899744811,1
17,1.0841,4,4,2,1,1,1,3,0,1,1,0,0,02,30033,8.2577904254,0.880797078,1
17,1.2156,2,1,2,1,2,0,4,1,0,0,5,1,01,30035,154.59541031,0.6224593312,0
17,1.0670,6,1,4,1,2,0,3,1,0,0,4,0,01,30024,1635.9725224,0.6899744811,1
17,1.0267,6,1,2,1,2,0,1,1,0,1,0,0,01,30032,1604.2559375,0.880797078,0
17,1.0594,4,3,1,1,2,0,3,0,0,0,4,0,02,30006,381.20571691,0.6899744811,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,5,0,02,30020,2287.0065395,0.6224593312,1
17,1.0923,3,1,3,1,2,0,3,1,0,0,3,0,02,30027,326.14836324,0.7502601056,0
17,1.0141,6,1,4,1,1,1,5,1,0,0,4,0,01,30052,1487.6560071,0.6899744811,0
17,1.0296,3,1,4,1,2,0,5,1,0,0,3,0,02,30041,231.11330361,0.7502601056,1
17,1.0317,6,1,4,1,1,1,2,1,0,0,3,0,01,30014,2656.6330097,0.7502601056,0
17,1.0182,4,1,1,1,1,1,1,1,0,0,1,0,02,30031,1391.6633081,0.8455347349,1
17,1.0644,6,3,3,1,2,0,3,0,0,0,2,0,01,30053,1499.0727182,0.8021838886,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,5,0,02,30022,2249.4470156,0.6224593312,1
17,1.0197,6,4,1,1,1,1,3,0,1,1,0,0,02,30040,2050.0527251,0.880797078,1
17,1.1208,1,1,4,1,1,1,4,1,0,0,5,1,01,30037,983.72459392,0.6224593312,1
17,1.0910,5,4,2,1,1,1,3,0,1,0,4,0,01,30051,2575.7847429,0.6899744811,1
17,1.0593,3,3,2,1,2,0,2,0,0,1,0,0,01,30060,2536.7996458,0.880797078,0
17,1.0670,6,1,4,1,2,0,3,1,0,0,3,0,02,30002,1256.9224532,0.7502601056,1
17,1.0302,5,1,3,1,1,1,5,1,0,0,1,0,01,30031,397.42171807,0.8455347349,1
17,1.0707,5,1,4,1,1,1,2,1,0,0,4,0,02,30045,1115.3180671,0.6899744811,1
17,1.0763,5,4,4,2,2,0,3,0,1,0,3,0,01,30045,161.95914131,0.7502601056,1
17,1.0384,3,1,2,1,2,0,1,1,0,0,4,0,02,30015,1452.8120041,0.6899744811,0
17,1.0317,6,4,4,1,1,1,2,0,1,0,4,0,02,30052,785.93313294,0.6899744811,1
17,1.0669,3,1,4,1,2,0,4,1,0,0,4,0,02,30060,1095.7614341,0.6899744811,1
17,1.0458,6,1,4,1,1,1,3,1,0,0,3,0,01,30015,316.35612463,0.7502601056,1
17,1.0288,5,4,1,1,2,0,1,0,1,0,1,0,02,30050,937.68869456,0.8455347349,1
17,1.0206,6,1,4,1,2,0,5,1,0,0,4,0,01,30051,124.83410884,0.6899744811,0
17,1.0262,3,1,2,1,1,1,1,1,0,1,0,0,01,30040,1778.3055433,0.880797078,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,4,0,01,30016,282.31275658,0.6899744811,1
17,1.0926,5,2,2,1,2,0,4,0,1,1,0,0,02,30054,559.90679333,0.880797078,1
17,1.0183,4,2,1,1,2,0,5,0,1,0,1,0,01,30056,421.8721852,0.8455347349,1
17,1.0962,3,1,4,1,2,0,3,1,0,0,5,0,02,30027,2561.640752,0.6224593312,1
17,1.0198,6,4,3,1,2,0,5,0,1,0,5,0,02,30027,4098.6403288,0.6224593312,1
17,1.0430,3,1,4,1,2,0,1,1,0,1,0,0,02,30044,349.99544829,0.880797078,1
17,1.0669,3,2,4,1,2,0,4,0,1,1,0,0,02,30040,932.72275344,0.880797078,1
17,1.0129,6,4,1,1,2,0,1,0,1,1,0,0,01,30046,2670.6664653,0.880797078,1
17,1.0305,6,1,3,1,1,1,2,1,0,0,5,0,02,30042,876.09033246,0.6224593312,1
17,1.0617,4,1,4,1,2,0,1,1,0,1,0,0,02,30017,793.96929069,0.880797078,0
17,1.0855,4,4,2,1,2,0,4,0,1,0,5,0,01,30016,717.64445008,0.6224593312,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,5,0,02,30032,1265.6705305,0.6224593312,1
17,1.0447,6,4,3,1,2,0,4,0,1,1,0,0,01,30037,104.72279775,0.880797078,1
17,1.0089,6,1,1,1,2,0,5,1,0,1,0,0,01,30058,1224.8440438,0.880797078,1
17,1.1767,1,1,4,1,2,0,4,1,0,0,5,1,01,30006,2584.8187393,0.6224593312,1
17,1.0457,5,1,4,1,1,1,1,1,0,1,0,0,01,30020,836.85205501,0.880797078,1
17,1.1474,2,1,2,1,1,1,4,1,0,0,3,1,01,30032,1561.6487147,0.7502601056,1
17,1.0438,3,1,2,2,2,0,3,1,0,0,1,0,02,30055,155.41770262,0.8455347349,0
17,1.1230,4,1,2,1,2,0,3,1,0,0,1,0,02,30025,178.20465221,0.8455347349,1
17,1.0852,4,1,2,1,2,0,2,1,0,1,0,0,02,30033,449.29633815,0.880797078,1
17,1.0670,6,4,4,1,2,0,3,0,1,1,0,0,02,30013,263.1195358,0.880797078,1
17,1.0656,4,1,4,1,1,1,4,1,0,1,0,0,02,30033,1418.750523,0.880797078,1
17,1.0288,6,4,3,1,2,0,1,0,1,0,1,0,01,30018,1653.1999181,0.8455347349,1
17,1.0211,3,4,3,2,2,0,1,0,1,1,0,0,02,30041,43.709492432,0.880797078,1
17,1.0100,3,1,1,2,1,1,4,1,0,1,0,0,02,30040,1757.6070314,0.880797078,1
17,1.0917,4,1,3,1,2,0,2,1,0,1,0,0,01,30016,2350.3969134,0.880797078,1
17,1.1474,2,1,2,1,1,1,4,1,0,0,5,1,01,30034,951.91119364,0.6224593312,0
17,1.0855,4,1,2,1,2,0,4,1,0,1,0,0,02,30043,979.31955386,0.880797078,1
17,1.0283,6,1,2,1,1,1,2,1,0,1,0,0,01,30031,726.85081774,0.880797078,0
17,1.0283,6,1,2,1,1,1,2,1,0,0,4,0,02,30048,789.49274359,0.6899744811,1
17,1.1094,1,2,1,1,2,0,3,0,1,1,0,1,02,30009,2341.1312146,0.880797078,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,4,0,02,30031,560.69409942,0.6899744811,1
17,1.1575,1,1,2,1,2,0,4,1,0,0,4,1,01,30017,935.56080582,0.6899744811,1
17,1.1155,1,1,3,1,1,1,2,1,0,0,3,1,02,30020,1396.1275693,0.7502601056,0
17,1.3101,2,1,2,1,2,0,3,1,0,0,1,1,01,30012,1077.5828193,0.8455347349,1
17,1.0761,1,1,1,1,2,0,4,1,0,0,4,1,02,30053,672.82469973,0.6899744811,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,01,30015,2180.0270027,0.6899744811,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,4,0,01,30047,1611.6878182,0.6899744811,1
17,1.0926,5,4,2,1,2,0,4,0,1,0,3,0,01,30025,828.15777012,0.7502601056,1
17,1.2419,2,1,4,1,2,0,4,1,0,0,5,1,01,30043,274.29841583,0.6224593312,0
17,1.0471,4,1,3,2,2,0,4,1,0,0,1,0,01,30010,1004.4342318,0.8455347349,1
17,1.0205,6,1,4,1,1,1,1,1,0,1,0,0,02,30047,3698.5223886,0.880797078,1
17,1.0414,3,4,1,1,2,0,3,0,1,0,5,0,02,30034,3330.7736555,0.6224593312,1
17,1.2378,2,1,4,1,1,1,3,1,0,0,4,1,01,30052,802.06520419,0.6899744811,0
17,1.0464,6,4,4,1,2,0,2,0,1,1,0,0,02,30004,290.97195504,0.880797078,1
17,1.0993,5,2,3,1,2,0,2,0,1,0,5,0,01,30001,1068.2788357,0.6224593312,0
17,1.0855,4,1,2,1,2,0,4,1,0,0,4,0,01,30054,941.47436532,0.6899744811,1
17,1.0267,6,1,2,1,2,0,1,1,0,1,0,0,01,30058,698.05864901,0.880797078,1
17,1.0926,5,1,2,1,2,0,4,1,0,0,4,0,01,30050,1620.1495618,0.6899744811,1
17,1.0183,6,3,2,1,1,1,1,0,0,0,4,0,02,30002,15.313011678,0.6899744811,0
17,1.0296,3,1,4,1,2,0,5,1,0,1,0,0,01,30023,3888.5156947,0.880797078,1
17,1.0126,6,1,2,1,1,1,5,1,0,1,0,0,02,30041,1439.5067808,0.880797078,1
17,1.1468,2,1,2,1,1,1,2,1,0,1,0,1,02,30056,862.10405116,0.880797078,1
17,1.1208,1,1,4,1,1,1,4,1,0,0,4,1,01,30015,236.6232514,0.6899744811,0
17,1.2419,2,2,4,1,2,0,4,0,1,1,0,1,01,30019,931.73286615,0.880797078,1
17,1.0288,5,4,1,1,2,0,1,0,1,1,0,0,01,30051,162.39502318,0.880797078,1
17,1.0761,1,3,1,1,2,0,4,0,0,0,3,1,02,30026,946.42632835,0.7502601056,0
17,1.0598,6,2,2,1,2,0,3,0,1,1,0,0,01,30058,922.45125878,0.880797078,1
17,1.2120,2,1,2,1,1,1,3,1,0,0,2,1,01,30021,2017.2279167,0.8021838886,1
17,1.0593,3,2,2,1,2,0,2,0,1,1,0,0,01,30052,1549.6126668,0.880797078,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,4,0,02,30039,1280.5681368,0.6899744811,1
17,1.0594,4,4,1,1,2,0,3,0,1,1,0,0,02,30059,65.170041026,0.880797078,1
17,1.0198,5,2,1,1,2,0,5,0,1,1,0,0,01,30051,606.62568643,0.880797078,1
17,1.0447,6,3,3,1,2,0,4,0,0,1,0,0,01,30019,179.45754511,0.880797078,1
17,1.0852,4,1,2,1,2,0,2,1,0,1,0,0,02,30054,1270.1874331,0.880797078,1
17,1.0593,3,1,2,1,2,0,2,1,0,1,0,0,02,30014,1126.0596447,0.880797078,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,4,0,02,30039,1539.219791,0.6899744811,0
17,1.0917,4,1,3,1,2,0,2,1,0,0,4,0,01,30027,1478.1088222,0.6899744811,1
17,1.0855,4,1,2,1,2,0,4,1,0,0,4,0,01,30004,2495.6395756,0.6899744811,1
17,1.0447,6,1,3,1,2,0,4,1,0,0,5,0,02,30029,696.04285617,0.6224593312,0
17,1.0455,3,1,4,1,1,1,2,1,0,0,1,0,02,30016,498.83045137,0.8455347349,0
17,1.0926,5,1,2,1,2,0,4,1,0,0,4,0,01,30013,439.73898565,0.6899744811,0
17,1.0732,2,3,4,1,1,1,5,0,0,0,5,1,01,30014,247.67521962,0.6224593312,1
17,1.1092,1,3,3,1,2,0,1,0,0,1,0,1,01,30009,186.0115008,0.880797078,1
17,1.1039,5,4,4,1,2,0,4,0,1,0,5,0,01,30005,129.07698542,0.6224593312,1
17,1.0198,5,4,1,1,2,0,5,0,1,1,0,0,02,30009,870.90294748,0.880797078,1
17,1.0596,5,3,2,1,2,0,1,0,0,0,1,0,01,30029,683.64793955,0.8455347349,1
17,1.0446,6,1,3,1,2,0,2,1,0,0,5,0,01,30026,989.52845582,0.6224593312,0
17,1.0921,4,1,3,1,2,0,4,1,0,0,4,0,02,30004,1807.9696603,0.6899744811,1
17,1.0446,6,1,3,1,2,0,2,1,0,0,3,0,01,30009,3372.0046506,0.7502601056,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,4,0,01,30033,380.90009326,0.6899744811,1
17,1.0921,4,1,3,1,2,0,4,1,0,0,5,0,02,30010,1043.2070034,0.6224593312,1
17,1.0442,5,1,3,1,2,0,5,1,0,1,0,0,02,30016,229.53854615,0.880797078,1
17,1.0102,6,2,1,2,2,0,4,0,1,1,0,0,01,30007,1010.0276893,0.880797078,1
17,1.0135,5,4,1,1,1,1,5,0,1,0,2,0,02,30049,202.51431528,0.8021838886,0
17,1.0458,6,1,4,1,1,1,3,1,0,0,4,0,01,30039,1351.8757563,0.6899744811,0
17,1.1495,2,4,3,1,2,0,1,0,1,1,0,1,01,30032,1204.5124553,0.880797078,1
17,1.0379,4,3,2,1,2,0,5,0,0,0,3,0,01,30028,451.96145358,0.7502601056,1
17,1.0267,6,2,2,1,2,0,1,0,1,0,3,0,02,30056,568.91950918,0.7502601056,1
17,1.0411,4,1,1,1,2,0,2,1,0,0,4,0,01,30022,1717.1102214,0.6899744811,1
17,1.0783,1,1,4,1,2,0,5,1,0,0,4,1,01,30059,1126.3932251,0.6899744811,1
17,1.1332,5,2,2,1,2,0,3,0,1,1,0,0,01,30003,1119.4491863,0.880797078,1
17,1.0447,6,4,3,1,2,0,4,0,1,0,5,0,02,30012,2542.1872622,0.6224593312,0
17,1.0993,5,1,3,1,2,0,2,1,0,1,0,0,01,30026,419.59532761,0.880797078,1
17,1.0747,1,3,3,1,1,1,1,0,0,1,0,1,01,30033,169.75978386,0.880797078,1
17,1.1325,4,4,3,1,2,0,3,0,1,0,5,0,01,30027,1475.8352006,0.6224593312,1
17,1.0129,6,1,1,1,2,0,1,1,0,1,0,0,01,30041,381.60088073,0.880797078,1
17,1.0445,5,1,1,1,2,0,2,1,0,0,4,0,01,30024,438.01032927,0.6899744811,0
17,1.0408,6,4,2,1,1,1,3,0,1,0,4,0,01,30002,3396.7187359,0.6899744811,1
17,1.0184,6,1,2,1,2,0,5,1,0,0,5,0,02,30053,1811.9725251,0.6224593312,0
17,1.0211,3,1,3,2,2,0,1,1,0,1,0,0,01,30054,2172.9065386,0.880797078,1
17,1.0644,6,1,3,1,2,0,3,1,0,0,5,0,01,30008,1066.9817368,0.6224593312,0
17,1.0926,5,4,2,1,2,0,4,0,1,0,5,0,01,30032,504.41599464,0.6224593312,1
17,1.0317,6,1,4,1,1,1,2,1,0,1,0,0,02,30026,1202.0413799,0.880797078,0
17,1.0413,3,1,3,1,2,0,1,1,0,1,0,0,02,30005,499.07278284,0.880797078,1
17,1.0653,4,1,4,1,1,1,2,1,0,1,0,0,02,30010,1643.2138421,0.880797078,1
17,1.0955,4,1,4,1,2,0,2,1,0,1,0,0,02,30039,308.4058084,0.880797078,1
17,1.0458,6,1,4,1,1,1,3,1,0,1,0,0,02,30051,10871.076187,0.880797078,1
